#Año,Servicio,Programa,Concepto,Descripción,Importe
2016,10,912A,10001,Otras remuneraciones,53694
2016,10,912A,10005,Trienios/Antigüedad,6780
2016,10,912A,11000,Retrib. básicas y otras remuner. Pers. Eventual,118868
2016,10,912A,12000,Sueldo,41607
2016,10,912A,12005,Trienios,9054
2016,10,912A,12101,Complementos al puesto de trabajo,26366
2016,10,912A,12102,Indemnizaciones por residencia,3595
2016,10,912A,12103,Complementos específico,34829
2016,10,912A,12109,Otros complementos,1254
2016,10,912A,13000,Salario Base,42281
2016,10,912A,13001,Otras remuneraciones,2889
2016,10,912A,13005,Antiguedad,3148
2016,10,912A,16010,Cuotas sociales altos cargos,23618
2016,10,912A,16011,Cuotas sociales personal eventual,33953
2016,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,29228
2016,10,912A,16013,Cuotas sociales laborales,13473
2016,10,912A,22601,Atenciones protocolarias y representativas,2500
2016,10,912A,22606,"Reuniones, cursos y conferencias",3004
2016,10,912A,22706,"Estudios, trabajos técnicos y honor. profesionales",15000
2016,10,912A,23000,Indemnizaciones por razón del servicio,38000
2016,10,462A,42010,A Organismos Autónomos,1603850
2016,10,462A,72010,A Organismos Autónomos de la C.A.C.,667727
2016,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,10,912A,10001,Otras remuneraciones,46413
2016,10,912A,10005,Trienios/Antigüedad,2849
2016,10,912A,12000,Sueldo,46574
2016,10,912A,12005,Trienios,7846
2016,10,912A,12101,Complementos al puesto de trabajo,35185
2016,10,912A,12102,Indemnizaciones por residencia,5447
2016,10,912A,12103,Complementos específico,55769
2016,10,912A,12109,Otros complementos,486
2016,10,912A,13000,Salario Base,13271
2016,10,912A,13001,Otras remuneraciones,5159
2016,10,912A,13005,Antiguedad,2426
2016,10,912A,16010,Cuotas sociales altos cargos,11007
2016,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,33505
2016,10,912A,16013,Cuotas sociales laborales,6456
2016,10,921J,44410,A Ent. Públ. de CAC sometidas a rég. Presupuest.,34679094
2016,10,921J,74410,A Ent. Públ. de CAC sometidas a rég. Presupuest.,55250
2016,10,923D,12000,Sueldo,425596
2016,10,923D,12005,Trienios,180571
2016,10,923D,12101,Complementos al puesto de trabajo,287948
2016,10,923D,12102,Indemnizaciones por residencia,44456
2016,10,923D,12103,Complementos específico,461915
2016,10,923D,12109,Otros complementos,7992
2016,10,923D,13000,Salario Base,522816
2016,10,923D,13001,Otras remuneraciones,329409
2016,10,923D,13005,Antiguedad,122308
2016,10,923D,13006,Horas extras,7297
2016,10,923D,13100,Salario base,74673
2016,10,923D,13101,Otras remuneraciones,37668
2016,10,923D,13102,Sustituciones Personal Laboral,16798
2016,10,923D,13105,Antiguedad,11031
2016,10,923D,15100,Gratificaciones,11094
2016,10,923D,16011,Cuotas sociales personal eventual,4653
2016,10,923D,16012,Cuotas sociales funcionarios y pers. estatutario,543350
2016,10,923D,16013,Cuotas sociales laborales,458923
2016,10,923D,17002,Insuficiencias y Otras Contingencias,300266
2016,10,923D,17028,Escenario apertura de nuevos Centros Sanitarios,51694
2016,10,923D,20500,Mobiliario y enseres,84000
2016,10,923D,21200,Edificios y otras construcciones,34500
2016,10,923D,21301,Instalaciones técnicas,42000
2016,10,923D,21400,Elementos de transportes,20000
2016,10,923D,21500,Mobiliario y enseres,4515
2016,10,923D,22000,Material de oficina ordinario no inventariable,22575
2016,10,923D,22001,"Prensa, revistas, libros y otras publicaciones",21672
2016,10,923D,22002,Material informático no inventariable,20769
2016,10,923D,22003,Vestuario y lencería,2000
2016,10,923D,22009,Otros suministros no tarifados,61099
2016,10,923D,22101,Agua,20000
2016,10,923D,22103,Combustible,20000
2016,10,923D,22201,Postales,22575
2016,10,923D,22209,Otros,1084
2016,10,923D,22301,Otros transportes,13545
2016,10,923D,22500,Tributos locales,100000
2016,10,923D,22601,Atenciones protocolarias y representativas,500
2016,10,923D,22606,"Reuniones, cursos y conferencias",2709
2016,10,923D,22609,Otros,4967
2016,10,923D,22700,Limpieza y aseo,684493
2016,10,923D,22701,Seguridad,180743
2016,10,923D,22703,Servicios postales y de mensajería,17157
2016,10,923D,22706,"Estudios, trabajos técnicos y honor. profesionales",80644
2016,10,923D,22709,Otros trabajos realizados por empresas o I.S.F.L.,2709
2016,10,923D,23000,Indemnizaciones por razón del servicio,20000
2016,10,923D,62201,Construcción,4500
2016,10,923D,62500,Mobiliarios y enseres,1720500
2016,10,923E,12000,Sueldo,37845
2016,10,923E,12005,Trienios,8779
2016,10,923E,12101,Complementos al puesto de trabajo,28122
2016,10,923E,12102,Indemnizaciones por residencia,4539
2016,10,923E,12103,Complementos específico,49696
2016,10,923E,12109,Otros complementos,225
2016,10,923E,13000,Salario Base,535040
2016,10,923E,13001,Otras remuneraciones,475978
2016,10,923E,13005,Antiguedad,98150
2016,10,923E,13100,Salario base,97213
2016,10,923E,13101,Otras remuneraciones,91852
2016,10,923E,13105,Antiguedad,10540
2016,10,923E,16012,Cuotas sociales funcionarios y pers. estatutario,29610
2016,10,923E,16013,Cuotas sociales laborales,399502
2016,10,923E,20600,Equipamiento para proceso de la información,16770
2016,10,923E,21600,Equipamiento para proceso de la información,3054692
2016,10,923E,22706,"Estudios, trabajos técnicos y honor. profesionales",190517
2016,10,923E,22709,Otros trabajos realizados por empresas o I.S.F.L.,56389
2016,10,923E,62600,Equipamiento para proceso de la información,64988
2016,10,923E,64003,Aplicaciones informáticas,820472
2016,10,932A,44410,A Ent. Públ. de CAC sometidas a rég. Presupuest.,29164895
2016,10,932A,74410,A Ent. Públ. de CAC sometidas a rég. Presupuest.,3530614
2016,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,10,912A,10001,Otras remuneraciones,46413
2016,10,912A,10005,Trienios/Antigüedad,5963
2016,10,912A,12000,Sueldo,112232
2016,10,912A,12005,Trienios,34039
2016,10,912A,12101,Complementos al puesto de trabajo,92822
2016,10,912A,12102,Indemnizaciones por residencia,14561
2016,10,912A,12103,Complementos específico,152122
2016,10,912A,12109,Otros complementos,243
2016,10,912A,13000,Salario Base,12323
2016,10,912A,13001,Otras remuneraciones,4475
2016,10,912A,13005,Antiguedad,2830
2016,10,912A,16010,Cuotas sociales altos cargos,11007
2016,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,83109
2016,10,912A,16013,Cuotas sociales laborales,6065
2016,10,931C,12000,Sueldo,248945
2016,10,931C,12005,Trienios,61719
2016,10,931C,12101,Complementos al puesto de trabajo,178068
2016,10,931C,12102,Indemnizaciones por residencia,29444
2016,10,931C,12103,Complementos específico,271114
2016,10,931C,12109,Otros complementos,2588
2016,10,931C,13000,Salario Base,135233
2016,10,931C,13001,Otras remuneraciones,106299
2016,10,931C,13005,Antiguedad,18048
2016,10,931C,13100,Salario base,135229
2016,10,931C,13101,Otras remuneraciones,106282
2016,10,931C,13105,Antiguedad,13318
2016,10,931C,16012,Cuotas sociales funcionarios y pers. estatutario,169127
2016,10,931C,16013,Cuotas sociales laborales,160910
2016,10,931C,22601,Atenciones protocolarias y representativas,500
2016,10,931C,22606,"Reuniones, cursos y conferencias",600
2016,10,931C,22706,"Estudios, trabajos técnicos y honor. profesionales",23025
2016,10,931C,22709,Otros trabajos realizados por empresas o I.S.F.L.,101371
2016,10,931C,22976,Fondos Europeos Programas Operativos 2014-2020,190000
2016,10,931C,23000,Indemnizaciones por razón del servicio,15000
2016,10,931C,64003,Aplicaciones informáticas,64082
2016,10,931C,64099,Otros,605000
2016,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,10,912A,10001,Otras remuneraciones,46413
2016,10,912A,10005,Trienios/Antigüedad,3418
2016,10,912A,12000,Sueldo,127056
2016,10,912A,12005,Trienios,24104
2016,10,912A,12101,Complementos al puesto de trabajo,101644
2016,10,912A,12102,Indemnizaciones por residencia,16534
2016,10,912A,12103,Complementos específico,174208
2016,10,912A,12109,Otros complementos,243
2016,10,912A,16010,Cuotas sociales altos cargos,11007
2016,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,93749
2016,10,931A,12000,Sueldo,1320525
2016,10,931A,12005,Trienios,315388
2016,10,931A,12101,Complementos al puesto de trabajo,930458
2016,10,931A,12102,Indemnizaciones por residencia,164064
2016,10,931A,12103,Complementos específico,1425795
2016,10,931A,12109,Otros complementos,19878
2016,10,931A,13000,Salario Base,877117
2016,10,931A,13001,Otras remuneraciones,610731
2016,10,931A,13005,Antiguedad,133967
2016,10,931A,13100,Salario base,379683
2016,10,931A,13101,Otras remuneraciones,245786
2016,10,931A,13105,Antiguedad,36875
2016,10,931A,16012,Cuotas sociales funcionarios y pers. estatutario,977739
2016,10,931A,16013,Cuotas sociales laborales,713864
2016,10,931A,22601,Atenciones protocolarias y representativas,500
2016,10,931A,22606,"Reuniones, cursos y conferencias",3407
2016,10,931A,22706,"Estudios, trabajos técnicos y honor. profesionales",184353
2016,10,931A,23000,Indemnizaciones por razón del servicio,30690
2016,10,931A,64020,Gastos de personal por proyectos de inversión,116737
2016,10,931A,64022,Estudios y trabajos técnicos,1318238
2016,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,10,912A,10001,Otras remuneraciones,46413
2016,10,912A,10005,Trienios/Antigüedad,4346
2016,10,912A,12000,Sueldo,38112
2016,10,912A,12005,Trienios,7211
2016,10,912A,12101,Complementos al puesto de trabajo,29525
2016,10,912A,12102,Indemnizaciones por residencia,4697
2016,10,912A,12103,Complementos específico,48592
2016,10,912A,12109,Otros complementos,243
2016,10,912A,13000,Salario Base,22539
2016,10,912A,13001,Otras remuneraciones,17717
2016,10,912A,13005,Antiguedad,2830
2016,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,27911
2016,10,912A,16013,Cuotas sociales laborales,13473
2016,10,923C,12000,Sueldo,328184
2016,10,923C,12005,Trienios,88195
2016,10,923C,12101,Complementos al puesto de trabajo,233153
2016,10,923C,12102,Indemnizaciones por residencia,36319
2016,10,923C,12103,Complementos específico,340410
2016,10,923C,12109,Otros complementos,5060
2016,10,923C,13000,Salario Base,175045
2016,10,923C,13001,Otras remuneraciones,97339
2016,10,923C,13005,Antiguedad,31967
2016,10,923C,13100,Salario base,111747
2016,10,923C,13101,Otras remuneraciones,63462
2016,10,923C,13105,Antiguedad,14554
2016,10,923C,16010,Cuotas sociales altos cargos,13500
2016,10,923C,16012,Cuotas sociales funcionarios y pers. estatutario,249837
2016,10,923C,16013,Cuotas sociales laborales,154408
2016,10,923C,22601,Atenciones protocolarias y representativas,500
2016,10,923C,22706,"Estudios, trabajos técnicos y honor. profesionales",78753
2016,10,923C,23000,Indemnizaciones por razón del servicio,20000
2016,10,923C,34900,Otros gastos financieros,300000
2016,10,923C,47000,A Empresas Privadas,100000
2016,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,10,912A,10001,Otras remuneraciones,46413
2016,10,912A,12000,Sueldo,8463
2016,10,912A,12005,Trienios,1768
2016,10,912A,12101,Complementos al puesto de trabajo,5660
2016,10,912A,12102,Indemnizaciones por residencia,751
2016,10,912A,12103,Complementos específico,7179
2016,10,912A,12109,Otros complementos,243
2016,10,912A,16010,Cuotas sociales altos cargos,11007
2016,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,6064
2016,10,923B,12000,Sueldo,350550
2016,10,923B,12005,Trienios,93786
2016,10,923B,12101,Complementos al puesto de trabajo,231225
2016,10,923B,12102,Indemnizaciones por residencia,38808
2016,10,923B,12103,Complementos específico,379832
2016,10,923B,12109,Otros complementos,5564
2016,10,923B,13000,Salario Base,740094
2016,10,923B,13001,Otras remuneraciones,330086
2016,10,923B,13005,Antiguedad,166123
2016,10,923B,13100,Salario base,140289
2016,10,923B,13101,Otras remuneraciones,52642
2016,10,923B,13102,Sustituciones Personal Laboral,17383
2016,10,923B,13105,Antiguedad,15362
2016,10,923B,16012,Cuotas sociales funcionarios y pers. estatutario,252854
2016,10,923B,16013,Cuotas sociales laborales,466469
2016,10,923B,16617,Seguros,210000
2016,10,923B,20200,Edificios y otras construcciones,5909198
2016,10,923B,20302,Maquinaria,5000
2016,10,923B,21200,Edificios y otras construcciones,215000
2016,10,923B,21209,Otros,300
2016,10,923B,21301,Instalaciones técnicas,270000
2016,10,923B,21400,Elementos de transportes,50000
2016,10,923B,21600,Equipamiento para proceso de la información,300
2016,10,923B,22001,"Prensa, revistas, libros y otras publicaciones",1500
2016,10,923B,22009,Otros suministros no tarifados,75000
2016,10,923B,22101,Agua,115000
2016,10,923B,22103,Combustible,101500
2016,10,923B,22301,Otros transportes,2000
2016,10,923B,22400,Edificios y locales,1786770
2016,10,923B,22401,Vehículos,164977
2016,10,923B,22500,Tributos locales,460000
2016,10,923B,22601,Atenciones protocolarias y representativas,500
2016,10,923B,22602,Publicidad y propaganda,6000
2016,10,923B,22603,Jurídicos y contenciosos,81920
2016,10,923B,22700,Limpieza y aseo,2600000
2016,10,923B,22701,Seguridad,1785631
2016,10,923B,22706,"Estudios, trabajos técnicos y honor. profesionales",74845
2016,10,923B,22709,Otros trabajos realizados por empresas o I.S.F.L.,2990
2016,10,923B,23000,Indemnizaciones por razón del servicio,25000
2016,10,923B,63200,Edificios y otras construcciones,1931000
2016,10,923B,63302,Instalaciones técnicas,800000
2016,10,923B,64003,Aplicaciones informáticas,80000
2016,10,923B,76000,A Cabildos Insulares y sus OO. AA.,150000
2016,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,10,912A,10001,Otras remuneraciones,47149
2016,10,912A,10005,Trienios/Antigüedad,7130
2016,10,912A,12000,Sueldo,104652
2016,10,912A,12005,Trienios,13744
2016,10,912A,12101,Complementos al puesto de trabajo,82960
2016,10,912A,12102,Indemnizaciones por residencia,9710
2016,10,912A,12103,Complementos específico,128379
2016,10,912A,12109,Otros complementos,1055
2016,10,912A,12300,Asignación por destino fuera de la C.A.C.,21259
2016,10,912A,16010,Cuotas sociales altos cargos,10905
2016,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,77835
2016,10,912A,17028,Escenario apertura de nuevos Centros Sanitarios,51694
2016,10,912A,22001,"Prensa, revistas, libros y otras publicaciones",1000
2016,10,912A,22502,Tributos estatales,55000
2016,10,912A,22601,Atenciones protocolarias y representativas,1000
2016,10,912A,22606,"Reuniones, cursos y conferencias",4914
2016,10,912A,22706,"Estudios, trabajos técnicos y honor. profesionales",29563
2016,10,912A,23000,Indemnizaciones por razón del servicio,28542
2016,10,932A,12000,Sueldo,24809
2016,10,932A,12005,Trienios,8528
2016,10,932A,12101,Complementos al puesto de trabajo,18237
2016,10,932A,12102,Indemnizaciones por residencia,3118
2016,10,932A,12103,Complementos específico,28989
2016,10,932A,12109,Otros complementos,204
2016,10,932A,16012,Cuotas sociales funcionarios y pers. estatutario,18252
2016,10,932B,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,10,932B,10001,Otras remuneraciones,46413
2016,10,932B,10005,Trienios/Antigüedad,6071
2016,10,932B,12000,Sueldo,67760
2016,10,932B,12005,Trienios,16910
2016,10,932B,12101,Complementos al puesto de trabajo,53154
2016,10,932B,12102,Indemnizaciones por residencia,8643
2016,10,932B,12103,Complementos específico,87330
2016,10,932B,12109,Otros complementos,246
2016,10,932B,13000,Salario Base,35810
2016,10,932B,13001,Otras remuneraciones,14952
2016,10,932B,13005,Antiguedad,4852
2016,10,932B,16010,Cuotas sociales altos cargos,11007
2016,10,932B,16012,Cuotas sociales funcionarios y pers. estatutario,50148
2016,10,932B,16013,Cuotas sociales laborales,19940
2016,10,932B,22001,"Prensa, revistas, libros y otras publicaciones",1000
2016,10,932B,22706,"Estudios, trabajos técnicos y honor. profesionales",8025
2016,10,932B,23000,Indemnizaciones por razón del servicio,2500
2016,11,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12382
2016,11,912A,10001,Otras remuneraciones,53694
2016,11,912A,10005,Trienios/Antigüedad,809
2016,11,912A,11000,Retrib. básicas y otras remuner. Pers. Eventual,192593
2016,11,912A,12000,Sueldo,45192
2016,11,912A,12005,Trienios,5691
2016,11,912A,12101,Complementos al puesto de trabajo,29904
2016,11,912A,12102,Indemnizaciones por residencia,5447
2016,11,912A,12103,Complementos específico,30371
2016,11,912A,12109,Otros complementos,524
2016,11,912A,13000,Salario Base,22539
2016,11,912A,13001,Otras remuneraciones,17717
2016,11,912A,13005,Antiguedad,2426
2016,11,912A,13100,Salario base,22539
2016,11,912A,13101,Otras remuneraciones,17717
2016,11,912A,13105,Antiguedad,2022
2016,11,912A,16010,Cuotas sociales altos cargos,16406
2016,11,912A,16011,Cuotas sociales personal eventual,49272
2016,11,912A,16012,Cuotas sociales funcionarios y pers. estatutario,25743
2016,11,912A,16013,Cuotas sociales laborales,26812
2016,11,912A,22001,"Prensa, revistas, libros y otras publicaciones",1000
2016,11,912A,22601,Atenciones protocolarias y representativas,2500
2016,11,912A,22606,"Reuniones, cursos y conferencias",4121
2016,11,912A,22706,"Estudios, trabajos técnicos y honor. profesionales",40000
2016,11,912A,23000,Indemnizaciones por razón del servicio,49784
2016,11,451A,12000,Sueldo,575315
2016,11,451A,12005,Trienios,135506
2016,11,451A,12101,Complementos al puesto de trabajo,407660
2016,11,451A,12102,Indemnizaciones por residencia,65643
2016,11,451A,12103,Complementos específico,644100
2016,11,451A,12109,Otros complementos,6931
2016,11,451A,13000,Salario Base,655737
2016,11,451A,13001,Otras remuneraciones,379838
2016,11,451A,13005,Antiguedad,150826
2016,11,451A,13006,Horas extras,3936
2016,11,451A,13100,Salario base,240239
2016,11,451A,13101,Otras remuneraciones,135614
2016,11,451A,13105,Antiguedad,25093
2016,11,451A,15100,Gratificaciones,6261
2016,11,451A,16012,Cuotas sociales funcionarios y pers. estatutario,451761
2016,11,451A,16013,Cuotas sociales laborales,566503
2016,11,451A,20301,Instalaciones técnicas,375
2016,11,451A,20302,Maquinaria,765
2016,11,451A,20500,Mobiliario y enseres,25000
2016,11,451A,20900,Otro inmovilizado material,1
2016,11,451A,21200,Edificios y otras construcciones,6274
2016,11,451A,21301,Instalaciones técnicas,9663
2016,11,451A,21302,Maquinaria,300
2016,11,451A,21303,Utillaje,65
2016,11,451A,21400,Elementos de transportes,4117
2016,11,451A,21500,Mobiliario y enseres,6800
2016,11,451A,21600,Equipamiento para proceso de la información,23682
2016,11,451A,22000,Material de oficina ordinario no inventariable,16668
2016,11,451A,22001,"Prensa, revistas, libros y otras publicaciones",9958
2016,11,451A,22002,Material informático no inventariable,36532
2016,11,451A,22003,Vestuario y lencería,5622
2016,11,451A,22005,Productos farmacéuticos,31
2016,11,451A,22009,Otros suministros no tarifados,12000
2016,11,451A,22101,Agua,2000
2016,11,451A,22102,Gas,375
2016,11,451A,22103,Combustible,4451
2016,11,451A,22109,Otros suministros,2325
2016,11,451A,22201,Postales,5637
2016,11,451A,22202,Telegráficas,563
2016,11,451A,22203,Telex y telefax,7884
2016,11,451A,22204,Informáticas,2750
2016,11,451A,22209,Otros,1875
2016,11,451A,22300,Parque móvil,375
2016,11,451A,22301,Otros transportes,375
2016,11,451A,22400,Edificios y locales,507
2016,11,451A,22401,Vehículos,9376
2016,11,451A,22403,Otros riesgos,375
2016,11,451A,22500,Tributos locales,17000
2016,11,451A,22502,Tributos estatales,375
2016,11,451A,22503,Multas y sanciones,200
2016,11,451A,22603,Jurídicos y contenciosos,2516
2016,11,451A,22606,"Reuniones, cursos y conferencias",27194
2016,11,451A,22613,Gastos de edición y distribución de publicaciones,4335
2016,11,451A,22700,Limpieza y aseo,7250
2016,11,451A,22701,Seguridad,8000
2016,11,451A,22703,Servicios postales y de mensajería,2469
2016,11,451A,23000,Indemnizaciones por razón del servicio,32443
2016,11,451A,62201,Construcción,61384
2016,11,451A,62500,Mobiliarios y enseres,27258
2016,11,451A,62600,Equipamiento para proceso de la información,179711
2016,11,451A,63600,Equipamiento para proceso de la información,69000
2016,11,454A,74500,A Entidades Públicas Empresariales de la C.A.C.,8058824
2016,11,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,11,912A,10001,Otras remuneraciones,46413
2016,11,912A,10005,Trienios/Antigüedad,3418
2016,11,912A,16010,Cuotas sociales altos cargos,13906
2016,11,453A,12000,Sueldo,542437
2016,11,453A,12005,Trienios,141115
2016,11,453A,12101,Complementos al puesto de trabajo,388132
2016,11,453A,12102,Indemnizaciones por residencia,64007
2016,11,453A,12103,Complementos específico,652382
2016,11,453A,12109,Otros complementos,4121
2016,11,453A,13000,Salario Base,439194
2016,11,453A,13001,Otras remuneraciones,305430
2016,11,453A,13005,Antiguedad,127065
2016,11,453A,13100,Salario base,134076
2016,11,453A,13101,Otras remuneraciones,72894
2016,11,453A,13105,Antiguedad,13341
2016,11,453A,16012,Cuotas sociales funcionarios y pers. estatutario,409079
2016,11,453A,16013,Cuotas sociales laborales,325307
2016,11,453A,20200,Edificios y otras construcciones,1176
2016,11,453A,20301,Instalaciones técnicas,2000
2016,11,453A,20400,Elementos de transporte,2000
2016,11,453A,20500,Mobiliario y enseres,5402
2016,11,453A,20700,Cánones,774
2016,11,453A,21200,Edificios y otras construcciones,4000
2016,11,453A,21301,Instalaciones técnicas,2000
2016,11,453A,21303,Utillaje,2000
2016,11,453A,21400,Elementos de transportes,25158
2016,11,453A,21500,Mobiliario y enseres,2580
2016,11,453A,21600,Equipamiento para proceso de la información,5000
2016,11,453A,22000,Material de oficina ordinario no inventariable,12000
2016,11,453A,22001,"Prensa, revistas, libros y otras publicaciones",11662
2016,11,453A,22002,Material informático no inventariable,12000
2016,11,453A,22003,Vestuario y lencería,12000
2016,11,453A,22005,Productos farmacéuticos,629
2016,11,453A,22009,Otros suministros no tarifados,8000
2016,11,453A,22101,Agua,2000
2016,11,453A,22103,Combustible,21000
2016,11,453A,22109,Otros suministros,1047
2016,11,453A,22201,Postales,3774
2016,11,453A,22202,Telegráficas,1258
2016,11,453A,22301,Otros transportes,1258
2016,11,453A,22401,Vehículos,4000
2016,11,453A,22500,Tributos locales,3145
2016,11,453A,22606,"Reuniones, cursos y conferencias",11013
2016,11,453A,22703,Servicios postales y de mensajería,3145
2016,11,453A,22986,Gastos funcionamiento de la D.G. de Obras Públicas,6
2016,11,453A,23000,Indemnizaciones por razón del servicio,125762
2016,11,453A,45000,A Ayuntamientos y sus OO. AA.,191436
2016,11,453A,60000,Inversiones en terrenos y bienes naturales,231183
2016,11,453A,60300,Infraestructuras,300000
2016,11,453A,75000,A Ayuntamientos y sus OO.AA.,3821235
2016,11,453C,65000,Inversiones gestionadas para otros entes públicos,804316
2016,11,453D,60000,Inversiones en terrenos y bienes naturales,3000000
2016,11,453D,60300,Infraestructuras,89440073
2016,11,453D,64022,Estudios y trabajos técnicos,1749927
2016,11,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,11,912A,10001,Otras remuneraciones,46413
2016,11,912A,10005,Trienios/Antigüedad,570
2016,11,912A,16010,Cuotas sociales altos cargos,11007
2016,11,451C,12000,Sueldo,174801
2016,11,451C,12005,Trienios,35253
2016,11,451C,12101,Complementos al puesto de trabajo,124366
2016,11,451C,12102,Indemnizaciones por residencia,20012
2016,11,451C,12103,Complementos específico,196847
2016,11,451C,12109,Otros complementos,1841
2016,11,451C,13000,Salario Base,277628
2016,11,451C,13001,Otras remuneraciones,146638
2016,11,451C,13005,Antiguedad,70342
2016,11,451C,13100,Salario base,162301
2016,11,451C,13101,Otras remuneraciones,84517
2016,11,451C,13105,Antiguedad,17384
2016,11,451C,16012,Cuotas sociales funcionarios y pers. estatutario,130850
2016,11,451C,16013,Cuotas sociales laborales,239662
2016,11,451C,21200,Edificios y otras construcciones,9500
2016,11,451C,21301,Instalaciones técnicas,3000
2016,11,451C,21302,Maquinaria,11500
2016,11,451C,21400,Elementos de transportes,4000
2016,11,451C,21500,Mobiliario y enseres,2000
2016,11,451C,22000,Material de oficina ordinario no inventariable,2000
2016,11,451C,22001,"Prensa, revistas, libros y otras publicaciones",900
2016,11,451C,22002,Material informático no inventariable,1600
2016,11,451C,22003,Vestuario y lencería,4500
2016,11,451C,22009,Otros suministros no tarifados,21500
2016,11,451C,22101,Agua,5000
2016,11,451C,22102,Gas,100
2016,11,451C,22103,Combustible,6500
2016,11,451C,22201,Postales,2000
2016,11,451C,22301,Otros transportes,500
2016,11,451C,22500,Tributos locales,100
2016,11,451C,22700,Limpieza y aseo,6000
2016,11,451C,22701,Seguridad,800
2016,11,451C,22703,Servicios postales y de mensajería,3500
2016,11,451C,23000,Indemnizaciones por razón del servicio,1500
2016,11,451C,62301,Maquinaria,47080
2016,11,451C,62302,Instalaciones técnicas,1605
2016,11,451C,63200,Edificios y otras construcciones,2675
2016,11,451C,63400,Elementos de transporte,34240
2016,11,451C,64001,Gastos de investigación y desarrollo,21400
2016,11,451C,64022,Estudios y trabajos técnicos,16050
2016,11,451D,12000,Sueldo,76534
2016,11,451D,12005,Trienios,18442
2016,11,451D,12101,Complementos al puesto de trabajo,55225
2016,11,451D,12102,Indemnizaciones por residencia,15841
2016,11,451D,12103,Complementos específico,87795
2016,11,451D,12109,Otros complementos,1016
2016,11,451D,13000,Salario Base,26541
2016,11,451D,13001,Otras remuneraciones,10318
2016,11,451D,13005,Antiguedad,4852
2016,11,451D,13100,Salario base,13271
2016,11,451D,13101,Otras remuneraciones,5159
2016,11,451D,13105,Antiguedad,1617
2016,11,451D,16012,Cuotas sociales funcionarios y pers. estatutario,45927
2016,11,451D,16013,Cuotas sociales laborales,20590
2016,11,451D,20500,Mobiliario y enseres,5015
2016,11,451D,21200,Edificios y otras construcciones,3806
2016,11,451D,21400,Elementos de transportes,1903
2016,11,451D,21500,Mobiliario y enseres,3763
2016,11,451D,21600,Equipamiento para proceso de la información,1142
2016,11,451D,22000,Material de oficina ordinario no inventariable,5915
2016,11,451D,22001,"Prensa, revistas, libros y otras publicaciones",1952
2016,11,451D,22002,Material informático no inventariable,1903
2016,11,451D,22003,Vestuario y lencería,1522
2016,11,451D,22009,Otros suministros no tarifados,631
2016,11,451D,22101,Agua,191
2016,11,451D,22103,Combustible,631
2016,11,451D,22201,Postales,952
2016,11,451D,22400,Edificios y locales,952
2016,11,451D,22401,Vehículos,571
2016,11,451D,22606,"Reuniones, cursos y conferencias",2366
2016,11,451D,22700,Limpieza y aseo,7611
2016,11,451D,22701,Seguridad,4757
2016,11,451D,22703,Servicios postales y de mensajería,571
2016,11,451D,23000,Indemnizaciones por razón del servicio,18776
2016,11,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,11,912A,10001,Otras remuneraciones,47149
2016,11,912A,10005,Trienios/Antigüedad,1468
2016,11,912A,16010,Cuotas sociales altos cargos,13906
2016,11,441D,45000,A Ayuntamientos y sus OO. AA.,2125000
2016,11,441D,46000,A Cabildos Insulares y sus OO. AA.,22875000
2016,11,441E,47000,A Empresas Privadas,33641269
2016,11,451A,12000,Sueldo,215976
2016,11,451A,12005,Trienios,45299
2016,11,451A,12101,Complementos al puesto de trabajo,154514
2016,11,451A,12102,Indemnizaciones por residencia,25065
2016,11,451A,12103,Complementos específico,245162
2016,11,451A,12109,Otros complementos,2512
2016,11,451A,13000,Salario Base,71619
2016,11,451A,13001,Otras remuneraciones,46015
2016,11,451A,13005,Antiguedad,12128
2016,11,451A,13100,Salario base,35810
2016,11,451A,13101,Otras remuneraciones,22876
2016,11,451A,13105,Antiguedad,3639
2016,11,451A,16012,Cuotas sociales funcionarios y pers. estatutario,147763
2016,11,451A,16013,Cuotas sociales laborales,60123
2016,11,451A,20500,Mobiliario y enseres,7500
2016,11,451A,21200,Edificios y otras construcciones,986
