#Año,Servicio,Programa,Concepto,Descripción,Importe
2012,08,921K,13105,Antiguedad,401
2012,08,921K,16012,Cuotas sociales funcionarios y pers. estatutario,65143
2012,08,921K,16013,Cuotas sociales laborales,47910
2012,08,921K,20500,Mobiliario y enseres,559
2012,08,921K,21500,Mobiliario y enseres,467
2012,08,921K,22000,Material de oficina ordinario no inventariable,3874
2012,08,921K,22001,"Prensa, revistas, libros y otras publicaciones",803
2012,08,921K,22002,Material informático no inventariable,513
2012,08,921K,22009,Otros suministros no tarifados,445
2012,08,921K,22601,Atenciones protocolarias y representativas,750
2012,08,921K,22602,Publicidad y propaganda,542
2012,08,921K,22606,"Reuniones, cursos y conferencias",2509
2012,08,921K,22609,Otros,106
2012,08,921K,22613,Gastos de edición y distribución de publicaciones,3760
2012,08,921K,22703,Servicios postales y de mensajería,377
2012,08,921K,22705,Procesos electorales,3
2012,08,921K,22709,Otros trabajos realizados por empresas o I.S.F.L.,27684
2012,08,921K,23000,Indemnizaciones por razón del servicio,17608
2012,08,921K,48000,A familias e instituciones sin fines de lucro,12000
2012,08,921K,64003,Aplicaciones informáticas,39000
2012,08,232A,12000,Sueldo,97625
2012,08,232A,12005,Trienios,25342
2012,08,232A,12101,Complementos al puesto de trabajo,165057
2012,08,232A,12102,Indemnizaciones por residencia,10086
2012,08,232A,12109,Otros complementos,1896
2012,08,232A,13000,Salario Base,382395
2012,08,232A,13001,Otras remuneraciones,254131
2012,08,232A,13005,Antiguedad,69446
2012,08,232A,13100,Salario base,79149
2012,08,232A,13101,Otras remuneraciones,51207
2012,08,232A,13105,Antiguedad,4403
2012,08,232A,16012,Cuotas sociales funcionarios y pers. estatutario,67278
2012,08,232A,16013,Cuotas sociales laborales,253923
2012,08,232A,21200,Edificios y otras construcciones,12045
2012,08,232A,21500,Mobiliario y enseres,4000
2012,08,232A,21600,Equipamiento para proceso de la información,1000
2012,08,232A,22000,Material de oficina ordinario no inventariable,2000
2012,08,232A,22001,"Prensa, revistas, libros y otras publicaciones",500
2012,08,232A,22002,Material informático no inventariable,1000
2012,08,232A,22003,Vestuario,1000
2012,08,232A,22005,Productos farmacéuticos,100
2012,08,232A,22009,Otros suministros no tarifados,4000
2012,08,232A,22100,Energía eléctrica,10008
2012,08,232A,22101,Agua,7000
2012,08,232A,22109,Otros suministros,600
2012,08,232A,22201,Postales,8000
2012,08,232A,22301,Otros transportes,3000
2012,08,232A,22400,Edificios y locales,2000
2012,08,232A,22401,Vehículos,1200
2012,08,232A,22403,Otros riesgos,1200
2012,08,232A,22500,Tributos locales,3000
2012,08,232A,22601,Atenciones protocolarias y representativas,750
2012,08,232A,22603,Jurídicos y contenciosos,100
2012,08,232A,22606,"Reuniones, cursos y conferencias",30000
2012,08,232A,22609,Otros,2860
2012,08,232A,22700,Limpieza y aseo,40000
2012,08,232A,22701,Seguridad,30000
2012,08,232A,22703,Servicios postales y de mensajería,7000
2012,08,232A,22706,"Estudios, trabajos técnicos y honor. profesionales",12000
2012,08,232A,22709,Otros trabajos realizados por empresas o I.S.F.L.,3000
2012,08,232A,22970,Ley Canaria de Juventud,30000
2012,08,232A,22988,Plan Canario Joven,56000
2012,08,232A,23000,Indemnizaciones por razón del servicio,44000
2012,08,232A,44800,A Fundaciones Públicas de la C.A.C.,552500
2012,08,232A,45000,A Ayuntamientos y sus OO. AA.,150000
2012,08,232A,48000,A familias e instituciones sin fines de lucro,120000
2012,08,232A,48200,A fundaciones,56969
2012,08,232A,62600,Equipamiento para proceso de la información,1000
2012,08,232A,64003,Aplicaciones informáticas,1000
2012,08,232A,64021,"Promoción, ferias y exposiciones",100000
2012,08,232A,64099,Otros,200000
2012,08,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2012,08,912A,10001,Otras remuneraciones,45953
2012,08,912A,16010,Cuotas sociales altos cargos,12365
2012,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12260
2012,10,912A,10001,Otras remuneraciones,53163
2012,10,912A,10005,Trienios/Antigüedad,3500
2012,10,912A,11000,Retrib. básicas y otras remuner. Pers. Eventual,243167
2012,10,912A,12000,Sueldo,41193
2012,10,912A,12005,Trienios,9644
2012,10,912A,12101,Complementos al puesto de trabajo,57402
2012,10,912A,12102,Indemnizaciones por residencia,3559
2012,10,912A,12109,Otros complementos,1286
2012,10,912A,13000,Salario Base,42281
2012,10,912A,13001,Otras remuneraciones,2860
2012,10,912A,13005,Antiguedad,2402
2012,10,912A,16010,Cuotas sociales altos cargos,9768
2012,10,912A,16011,Cuotas sociales personal eventual,53783
2012,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,29016
2012,10,912A,16013,Cuotas sociales laborales,11978
2012,10,912A,22001,"Prensa, revistas, libros y otras publicaciones",576
2012,10,912A,22601,Atenciones protocolarias y representativas,6653
2012,10,912A,22606,"Reuniones, cursos y conferencias",4004
2012,10,912A,22609,Otros,1800
2012,10,912A,22706,"Estudios, trabajos técnicos y honor. profesionales",2000
2012,10,912A,23000,Indemnizaciones por razón del servicio,19440
2012,10,462A,42010,A Organismos Autónomos,1965150
2012,10,462A,72010,A Organismos Autónomos de la C.A.C.,461639
2012,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2012,10,912A,10001,Otras remuneraciones,45953
2012,10,912A,10005,Trienios/Antigüedad,3823
2012,10,912A,12000,Sueldo,52411
2012,10,912A,12005,Trienios,10469
2012,10,912A,12101,Complementos al puesto de trabajo,109662
2012,10,912A,12102,Indemnizaciones por residencia,6603
2012,10,912A,12109,Otros complementos,243
2012,10,912A,13000,Salario Base,35455
2012,10,912A,13001,Otras remuneraciones,32650
2012,10,912A,13005,Antiguedad,4832
2012,10,912A,16010,Cuotas sociales altos cargos,9768
2012,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,35372
2012,10,912A,16013,Cuotas sociales laborales,18121
2012,10,921J,44410,A Ent. Públ. de CAC sometidas a rég. Presupuest.,36872388
2012,10,921J,74410,A Ent. Públ. de CAC sometidas a rég. Presupuest.,130500
2012,10,923D,12000,Sueldo,714081
2012,10,923D,12005,Trienios,161958
2012,10,923D,12101,Complementos al puesto de trabajo,1213499
2012,10,923D,12102,Indemnizaciones por residencia,75556
2012,10,923D,12109,Otros complementos,12422
2012,10,923D,13000,Salario Base,687215
2012,10,923D,13001,Otras remuneraciones,374708
2012,10,923D,13005,Antiguedad,135841
2012,10,923D,13006,Horas extras,12300
2012,10,923D,13100,Salario base,74933
2012,10,923D,13101,Otras remuneraciones,39139
2012,10,923D,13102,Sustituciones Personal Laboral,16631
2012,10,923D,13105,Antiguedad,6147
2012,10,923D,13106,Horas extras,6150
2012,10,923D,15100,Gratificaciones,44406
2012,10,923D,16010,Cuotas sociales altos cargos,42100
2012,10,923D,16012,Cuotas sociales funcionarios y pers. estatutario,829170
2012,10,923D,16013,Cuotas sociales laborales,648284
2012,10,923D,20200,Edificios y otras construcciones,65900
2012,10,923D,20500,Mobiliario y enseres,3000
2012,10,923D,20700,Cánones,3000
2012,10,923D,21200,Edificios y otras construcciones,55000
2012,10,923D,21209,Otros,40000
2012,10,923D,21301,Instalaciones técnicas,181200
2012,10,923D,21400,Elementos de transportes,16600
2012,10,923D,21500,Mobiliario y enseres,68900
2012,10,923D,22000,Material de oficina ordinario no inventariable,92000
2012,10,923D,22001,"Prensa, revistas, libros y otras publicaciones",26000
2012,10,923D,22002,Material informático no inventariable,102000
2012,10,923D,22003,Vestuario,6500
2012,10,923D,22005,Productos farmacéuticos,1000
2012,10,923D,22009,Otros suministros no tarifados,72000
2012,10,923D,22100,Energía eléctrica,307000
2012,10,923D,22101,Agua,21000
2012,10,923D,22103,Combustible,22000
2012,10,923D,22200,Telefónicas,307718
2012,10,923D,22201,Postales,92000
2012,10,923D,22301,Otros transportes,5000
2012,10,923D,22500,Tributos locales,120000
2012,10,923D,22601,Atenciones protocolarias y representativas,2000
2012,10,923D,22602,Publicidad y propaganda,4000
2012,10,923D,22606,"Reuniones, cursos y conferencias",14200
2012,10,923D,22700,Limpieza y aseo,820000
2012,10,923D,22701,Seguridad,390000
2012,10,923D,22703,Servicios postales y de mensajería,18000
2012,10,923D,22706,"Estudios, trabajos técnicos y honor. profesionales",7000
2012,10,923D,22709,Otros trabajos realizados por empresas o I.S.F.L.,1000
2012,10,923D,22711,Actividades preventivas de riesgos laborales,47693
2012,10,923D,22712,Gastos centralizados comunicaciones e informática,493530
2012,10,923D,23000,Indemnizaciones por razón del servicio,40000
2012,10,923D,62201,Construcción,372790
2012,10,923D,62500,Mobiliarios y enseres,26500
2012,10,923E,12000,Sueldo,25814
2012,10,923E,12005,Trienios,7020
2012,10,923E,12101,Complementos al puesto de trabajo,49352
2012,10,923E,12102,Indemnizaciones por residencia,2814
2012,10,923E,12109,Otros complementos,118
2012,10,923E,13000,Salario Base,958580
2012,10,923E,13001,Otras remuneraciones,854486
2012,10,923E,13005,Antiguedad,137626
2012,10,923E,13100,Salario base,78627
2012,10,923E,13101,Otras remuneraciones,61559
2012,10,923E,13105,Antiguedad,4403
2012,10,923E,16012,Cuotas sociales funcionarios y pers. estatutario,22210
2012,10,923E,16013,Cuotas sociales laborales,574975
2012,10,923E,20600,Equipamiento para proceso de la información,10000
2012,10,923E,21600,Equipamiento para proceso de la información,1928000
2012,10,923E,22606,"Reuniones, cursos y conferencias",5000
2012,10,923E,22609,Otros,1000
2012,10,923E,22706,"Estudios, trabajos técnicos y honor. profesionales",252000
2012,10,923E,62600,Equipamiento para proceso de la información,641479
2012,10,923E,64003,Aplicaciones informáticas,70000
2012,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2012,10,912A,10001,Otras remuneraciones,45953
2012,10,912A,10005,Trienios/Antigüedad,2311
2012,10,912A,12000,Sueldo,90144
2012,10,912A,12005,Trienios,33410
2012,10,912A,12101,Complementos al puesto de trabajo,188943
2012,10,912A,12102,Indemnizaciones por residencia,11253
2012,10,912A,12109,Otros complementos,486
2012,10,912A,13000,Salario Base,12201
2012,10,912A,13001,Otras remuneraciones,4431
2012,10,912A,13005,Antiguedad,2402
2012,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,62159
2012,10,912A,16013,Cuotas sociales laborales,5882
2012,10,931C,12000,Sueldo,277604
2012,10,931C,12005,Trienios,60240
2012,10,931C,12101,Complementos al puesto de trabajo,510052
2012,10,931C,12102,Indemnizaciones por residencia,33605
2012,10,931C,12109,Otros complementos,2485
2012,10,931C,13000,Salario Base,133894
2012,10,931C,13001,Otras remuneraciones,105247
2012,10,931C,13005,Antiguedad,15210
2012,10,931C,13100,Salario base,66947
2012,10,931C,13101,Otras remuneraciones,52624
2012,10,931C,13105,Antiguedad,4804
2012,10,931C,16012,Cuotas sociales funcionarios y pers. estatutario,193485
2012,10,931C,16013,Cuotas sociales laborales,107796
2012,10,931C,21600,Equipamiento para proceso de la información,7800
2012,10,931C,22001,"Prensa, revistas, libros y otras publicaciones",450
2012,10,931C,22009,Otros suministros no tarifados,900
2012,10,931C,22601,Atenciones protocolarias y representativas,450
2012,10,931C,22602,Publicidad y propaganda,1700
2012,10,931C,22606,"Reuniones, cursos y conferencias",4000
2012,10,931C,22613,Gastos de edición y distribución de publicaciones,2520
2012,10,931C,22703,Servicios postales y de mensajería,1620
2012,10,931C,22706,"Estudios, trabajos técnicos y honor. profesionales",6276
2012,10,931C,22709,Otros trabajos realizados por empresas o I.S.F.L.,95817
2012,10,931C,22936,Fondos Europeos Programas Operativos 2007-2013,200000
2012,10,931C,23000,Indemnizaciones por razón del servicio,22500
2012,10,931C,64003,Aplicaciones informáticas,80188
2012,10,931C,64099,Otros,305935
2012,10,431A,40002,A Entid. Empresariales y organ. públic. del Estado,420097
2012,10,431A,44300,A Sociedades mercantiles públicas de la C.A.C.,1078209
2012,10,431A,64099,Otros,286058
2012,10,431A,74300,A Sociedades mercantiles públicas de la C.A.C.,10000
2012,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2012,10,912A,10001,Otras remuneraciones,46682
2012,10,912A,10005,Trienios/Antigüedad,2258
2012,10,912A,12000,Sueldo,46112
2012,10,912A,12005,Trienios,5822
2012,10,912A,12101,Complementos al puesto de trabajo,91150
2012,10,912A,12102,Indemnizaciones por residencia,5393
2012,10,912A,12109,Otros complementos,475
2012,10,912A,13000,Salario Base,22316
2012,10,912A,13001,Otras remuneraciones,17542
2012,10,912A,13005,Antiguedad,2402
2012,10,912A,13100,Salario base,22316
2012,10,912A,13101,Otras remuneraciones,17542
2012,10,912A,13105,Antiguedad,401
2012,10,912A,16010,Cuotas sociales altos cargos,9768
2012,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,31439
2012,10,912A,16013,Cuotas sociales laborales,23955
2012,10,931B,12000,Sueldo,93730
2012,10,931B,12005,Trienios,25066
2012,10,931B,12101,Complementos al puesto de trabajo,182936
2012,10,931B,12102,Indemnizaciones por residencia,11176
2012,10,931B,12109,Otros complementos,922
2012,10,931B,13000,Salario Base,35455
2012,10,931B,13001,Otras remuneraciones,22650
2012,10,931B,13005,Antiguedad,4003
2012,10,931B,13100,Salario base,46718
2012,10,931B,13101,Otras remuneraciones,26402
2012,10,931B,13105,Antiguedad,4403
2012,10,931B,16012,Cuotas sociales funcionarios y pers. estatutario,62909
2012,10,931B,16013,Cuotas sociales laborales,41479
2012,10,931B,22000,Material de oficina ordinario no inventariable,1080
2012,10,931B,22001,"Prensa, revistas, libros y otras publicaciones",8100
2012,10,931B,22009,Otros suministros no tarifados,135
2012,10,931B,22109,Otros suministros,135
2012,10,931B,22301,Otros transportes,135
2012,10,931B,22601,Atenciones protocolarias y representativas,1620
2012,10,931B,22602,Publicidad y propaganda,1890
2012,10,931B,22606,"Reuniones, cursos y conferencias",10250
2012,10,931B,22613,Gastos de edición y distribución de publicaciones,5400
2012,10,931B,22703,Servicios postales y de mensajería,135
2012,10,931B,22706,"Estudios, trabajos técnicos y honor. profesionales",22122
2012,10,931B,22968,Gastos Europa Directo,1
2012,10,931B,23000,Indemnizaciones por razón del servicio,26522
2012,10,931B,48000,A familias e instituciones sin fines de lucro,34042
2012,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2012,10,912A,10001,Otras remuneraciones,45953
2012,10,912A,10005,Trienios/Antigüedad,3951
2012,10,912A,12000,Sueldo,81766
2012,10,912A,12005,Trienios,28976
2012,10,912A,12101,Complementos al puesto de trabajo,174297
2012,10,912A,12102,Indemnizaciones por residencia,10510
2012,10,912A,12109,Otros complementos,243
2012,10,912A,16010,Cuotas sociales altos cargos,9768
2012,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,54729
2012,10,931A,12000,Sueldo,1556572
2012,10,931A,12005,Trienios,397613
2012,10,931A,12101,Complementos al puesto de trabajo,2801147
2012,10,931A,12102,Indemnizaciones por residencia,195684
2012,10,931A,12109,Otros complementos,26607
2012,10,931A,13000,Salario Base,882805
2012,10,931A,13001,Otras remuneraciones,612814
2012,10,931A,13005,Antiguedad,108138
2012,10,931A,13100,Salario base,255169
2012,10,931A,13101,Otras remuneraciones,143215
2012,10,931A,13102,Sustituciones Personal Laboral,39857
2012,10,931A,13105,Antiguedad,21472
2012,10,931A,16012,Cuotas sociales funcionarios y pers. estatutario,1105082
2012,10,931A,16013,Cuotas sociales laborales,607020
2012,10,931A,16218,Otros gastos de acción social,31
2012,10,931A,22000,Material de oficina ordinario no inventariable,500
2012,10,931A,22001,"Prensa, revistas, libros y otras publicaciones",500
2012,10,931A,22201,Postales,100
2012,10,931A,22202,Telegráficas,100
2012,10,931A,22601,Atenciones protocolarias y representativas,1000
2012,10,931A,22606,"Reuniones, cursos y conferencias",5000
2012,10,931A,22613,Gastos de edición y distribución de publicaciones,2000
2012,10,931A,22703,Servicios postales y de mensajería,1000
2012,10,931A,22706,"Estudios, trabajos técnicos y honor. profesionales",120000
2012,10,931A,23000,Indemnizaciones por razón del servicio,33000
2012,10,931A,48000,A familias e instituciones sin fines de lucro,57600
2012,10,931A,64020,Gastos de personal por proyectos de inversión,471041
2012,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2012,10,912A,10001,Otras remuneraciones,45953
2012,10,912A,12000,Sueldo,23056
2012,10,912A,12005,Trienios,1252
2012,10,912A,12101,Complementos al puesto de trabajo,45028
2012,10,912A,12102,Indemnizaciones por residencia,2697
2012,10,912A,12109,Otros complementos,243
2012,10,912A,13000,Salario Base,22316
2012,10,912A,13001,Otras remuneraciones,17542
2012,10,912A,13005,Antiguedad,2402
2012,10,912A,16010,Cuotas sociales altos cargos,9768
2012,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,15647
2012,10,912A,16013,Cuotas sociales laborales,11978
2012,10,923C,12000,Sueldo,401515
2012,10,923C,12005,Trienios,116457
2012,10,923C,12101,Complementos al puesto de trabajo,703817
2012,10,923C,12102,Indemnizaciones por residencia,44479
2012,10,923C,12109,Otros complementos,6055
2012,10,923C,13000,Salario Base,160172
2012,10,923C,13001,Otras remuneraciones,91268
2012,10,923C,13005,Antiguedad,21615
2012,10,923C,13100,Salario base,125031
2012,10,923C,13101,Otras remuneraciones,77837
2012,10,923C,13105,Antiguedad,13209
2012,10,923C,16012,Cuotas sociales funcionarios y pers. estatutario,306984
2012,10,923C,16013,Cuotas sociales laborales,146233
2012,10,923C,21500,Mobiliario y enseres,500
2012,10,923C,22000,Material de oficina ordinario no inventariable,1000
2012,10,923C,22001,"Prensa, revistas, libros y otras publicaciones",1422
2012,10,923C,22002,Material informático no inventariable,297
2012,10,923C,22204,Informáticas,276
2012,10,923C,22301,Otros transportes,633
2012,10,923C,22601,Atenciones protocolarias y representativas,600
2012,10,923C,22602,Publicidad y propaganda,620
2012,10,923C,22603,Jurídicos y contenciosos,1039
2012,10,923C,22606,"Reuniones, cursos y conferencias",1000
2012,10,923C,22706,"Estudios, trabajos técnicos y honor. profesionales",67000
2012,10,923C,23000,Indemnizaciones por razón del servicio,14414
2012,10,923C,34900,Otros gastos financieros,4899
2012,10,923C,77000,A Empresas Privadas,960000
2012,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2012,10,912A,10001,Otras remuneraciones,45953
2012,10,912A,10005,Trienios/Antigüedad,6774
2012,10,912A,12000,Sueldo,90144
2012,10,912A,12005,Trienios,24861
2012,10,912A,12101,Complementos al puesto de trabajo,187007
2012,10,912A,12102,Indemnizaciones por residencia,11253
2012,10,912A,12109,Otros complementos,486
2012,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,61038
2012,10,932A,12000,Sueldo,3223424
2012,10,932A,12005,Trienios,813667
2012,10,932A,12101,Complementos al puesto de trabajo,5324207
2012,10,932A,12102,Indemnizaciones por residencia,444427
2012,10,932A,12109,Otros complementos,56321
2012,10,932A,13000,Salario Base,1452997
2012,10,932A,13001,Otras remuneraciones,795039
2012,10,932A,13005,Antiguedad,237371
2012,10,932A,13100,Salario base,181132
2012,10,932A,13101,Otras remuneraciones,70578
2012,10,932A,13102,Sustituciones Personal Laboral,54741
2012,10,932A,13105,Antiguedad,16097
2012,10,932A,16012,Cuotas sociales funcionarios y pers. estatutario,2305660
2012,10,932A,16013,Cuotas sociales laborales,812452
2012,10,932A,21600,Equipamiento para proceso de la información,541590
2012,10,932A,22000,Material de oficina ordinario no inventariable,16200
2012,10,932A,22001,"Prensa, revistas, libros y otras publicaciones",18614
2012,10,932A,22002,Material informático no inventariable,2376
2012,10,932A,22009,Otros suministros no tarifados,180000
2012,10,932A,22101,Agua,242
2012,10,932A,22103,Combustible,35
2012,10,932A,22109,Otros suministros,634
2012,10,932A,22200,Telefónicas,61346
2012,10,932A,22500,Tributos locales,98
2012,10,932A,22601,Atenciones protocolarias y representativas,952
2012,10,932A,22602,Publicidad y propaganda,2508
2012,10,932A,22603,Jurídicos y contenciosos,159
2012,10,932A,22604,Remuneraciones a agentes mediadores,12996682
2012,10,932A,22606,"Reuniones, cursos y conferencias",10840
2012,10,932A,22613,Gastos de edición y distribución de publicaciones,4752
2012,10,932A,22703,Servicios postales y de mensajería,3802
2012,10,932A,22706,"Estudios, trabajos técnicos y honor. profesionales",727961
2012,10,932A,22712,Gastos centralizados comunicaciones e informática,102455
2012,10,932A,23000,Indemnizaciones por razón del servicio,50050
2012,10,932A,62600,Equipamiento para proceso de la información,5440
2012,10,932A,64003,Aplicaciones informáticas,1995738
2012,10,932B,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2012,10,932B,10001,Otras remuneraciones,47516
2012,10,932B,10005,Trienios/Antigüedad,4516
2012,10,932B,12000,Sueldo,44032
2012,10,932B,12005,Trienios,16740
2012,10,932B,12101,Complementos al puesto de trabajo,96952
2012,10,932B,12102,Indemnizaciones por residencia,5861
2012,10,932B,13000,Salario Base,26278
2012,10,932B,13001,Otras remuneraciones,10216
2012,10,932B,13005,Antiguedad,5318
2012,10,932B,16010,Cuotas sociales altos cargos,9768
2012,10,932B,16012,Cuotas sociales funcionarios y pers. estatutario,31978
2012,10,932B,16013,Cuotas sociales laborales,12916
2012,10,932B,22000,Material de oficina ordinario no inventariable,1000
2012,10,932B,22001,"Prensa, revistas, libros y otras publicaciones",1000
2012,10,932B,22002,Material informático no inventariable,1000
2012,10,932B,22009,Otros suministros no tarifados,500
2012,10,932B,22601,Atenciones protocolarias y representativas,1000
2012,10,932B,22602,Publicidad y propaganda,466
2012,10,932B,22606,"Reuniones, cursos y conferencias",2236
2012,10,932B,22613,Gastos de edición y distribución de publicaciones,2000
2012,10,932B,22703,Servicios postales y de mensajería,1000
2012,10,932B,22706,"Estudios, trabajos técnicos y honor. profesionales",1000
2012,10,932B,23000,Indemnizaciones por razón del servicio,3500
2012,10,433C,12000,Sueldo,229079
2012,10,433C,12005,Trienios,67380
2012,10,433C,12101,Complementos al puesto de trabajo,401738
2012,10,433C,12102,Indemnizaciones por residencia,26420
2012,10,433C,12109,Otros complementos,3252
2012,10,433C,13000,Salario Base,101672
2012,10,433C,13001,Otras remuneraciones,64070
2012,10,433C,13005,Antiguedad,14038
2012,10,433C,13100,Salario base,35455
2012,10,433C,13101,Otras remuneraciones,22650
2012,10,433C,13105,Antiguedad,3203
2012,10,433C,16012,Cuotas sociales funcionarios y pers. estatutario,171862
2012,10,433C,16013,Cuotas sociales laborales,71503
2012,10,433C,22000,Material de oficina ordinario no inventariable,1311
2012,10,433C,22001,"Prensa, revistas, libros y otras publicaciones",328
2012,10,433C,22002,Material informático no inventariable,656
2012,10,433C,22201,Postales,131
2012,10,433C,22204,Informáticas,197
2012,10,433C,22601,Atenciones protocolarias y representativas,393
2012,10,433C,22602,Publicidad y propaganda,14415
2012,10,433C,22606,"Reuniones, cursos y conferencias",52688
2012,10,433C,22703,Servicios postales y de mensajería,786
2012,10,433C,22963,Gastos del programa de competitividad e innovación,102954
2012,10,433C,23000,Indemnizaciones por razón del servicio,6952
2012,10,433C,44300,A Sociedades mercantiles públicas de la C.A.C.,2064348
2012,10,433C,46000,A Cabildos Insulares y sus OO. AA.,20000
2012,10,433C,47000,A Empresas Privadas,1770000
2012,10,433C,48000,A familias e instituciones sin fines de lucro,52420
2012,10,433C,49000,Al exterior,130490
2012,10,433C,64099,Otros,74317
2012,10,433C,74300,A Sociedades mercantiles públicas de la C.A.C.,44723
2012,10,433C,77000,A Empresas Privadas,1410000
2012,10,433C,83117,A empresas privadas,3000000
2012,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2012,10,912A,10001,Otras remuneraciones,45953
2012,10,912A,10005,Trienios/Antigüedad,5645
2012,10,912A,12000,Sueldo,39814
2012,10,912A,12005,Trienios,11152
2012,10,912A,12101,Complementos al puesto de trabajo,71543
2012,10,912A,12102,Indemnizaciones por residencia,4183
2012,10,912A,12109,Otros complementos,718
2012,10,912A,13000,Salario Base,24402
2012,10,912A,13001,Otras remuneraciones,8861
2012,10,912A,13005,Antiguedad,5204
2012,10,912A,16010,Cuotas sociales altos cargos,9768
2012,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,23921
2012,10,912A,16013,Cuotas sociales laborales,11886
2012,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2012,10,912A,10001,Otras remuneraciones,45953
2012,10,912A,12000,Sueldo,16758
2012,10,912A,12005,Trienios,3254
2012,10,912A,12101,Complementos al puesto de trabajo,25422
2012,10,912A,12102,Indemnizaciones por residencia,1486
2012,10,912A,12109,Otros complementos,486
2012,10,912A,16010,Cuotas sociales altos cargos,10020
2012,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,11946
2012,10,923B,12000,Sueldo,351441
2012,10,923B,12005,Trienios,95920
2012,10,923B,12101,Complementos al puesto de trabajo,673456
2012,10,923B,12102,Indemnizaciones por residencia,41161
2012,10,923B,12109,Otros complementos,3601
2012,10,923B,13000,Salario Base,368313
2012,10,923B,13001,Otras remuneraciones,191289
2012,10,923B,13005,Antiguedad,71705
2012,10,923B,13100,Salario base,56832
2012,10,923B,13101,Otras remuneraciones,40479
2012,10,923B,13105,Antiguedad,3603
2012,10,923B,16012,Cuotas sociales funcionarios y pers. estatutario,294676
2012,10,923B,16013,Cuotas sociales laborales,228886
2012,10,923B,21200,Edificios y otras construcciones,3406
2012,10,923B,21301,Instalaciones técnicas,3407
2012,10,923B,21500,Mobiliario y enseres,800
2012,10,923B,22000,Material de oficina ordinario no inventariable,994
2012,10,923B,22001,"Prensa, revistas, libros y otras publicaciones",800
2012,10,923B,22002,Material informático no inventariable,322
2012,10,923B,22009,Otros suministros no tarifados,1448
2012,10,923B,22103,Combustible,823
2012,10,923B,22109,Otros suministros,909
2012,10,923B,22209,Otros,1233
2012,10,923B,22301,Otros transportes,487
2012,10,923B,22400,Edificios y locales,3054
2012,10,923B,22401,Vehículos,553
2012,10,923B,22500,Tributos locales,16133
2012,10,923B,22601,Atenciones protocolarias y representativas,1212
2012,10,923B,22602,Publicidad y propaganda,7200
2012,10,923B,22603,Jurídicos y contenciosos,12320
2012,10,923B,22606,"Reuniones, cursos y conferencias",4398
2012,10,923B,22609,Otros,1830
2012,10,923B,22702,Valoraciones y peritajes,462
2012,10,923B,22703,Servicios postales y de mensajería,462
2012,10,923B,22706,"Estudios, trabajos técnicos y honor. profesionales",34098
2012,10,923B,22709,Otros trabajos realizados por empresas o I.S.F.L.,2138
2012,10,923B,23000,Indemnizaciones por razón del servicio,16800
2012,10,923B,44300,A Sociedades mercantiles públicas de la C.A.C.,4419
2012,10,923B,62201,Construcción,2850000
2012,10,923B,64099,Otros,319600
2012,10,923B,74300,A Sociedades mercantiles públicas de la C.A.C.,111607
2012,10,923B,85007,Inversión permanente,100000
2012,10,142A,11000,Retrib. básicas y otras remuner. Pers. Eventual,84169
2012,10,142A,12000,Sueldo,32941
2012,10,142A,12005,Trienios,6243
2012,10,142A,12101,Complementos al puesto de trabajo,62926
2012,10,142A,12102,Indemnizaciones por residencia,2697
2012,10,142A,12109,Otros complementos,412
2012,10,142A,12300,Asignación por destino fuera de la C.A.C.,29589
2012,10,142A,13000,Salario Base,44632
2012,10,142A,13001,Otras remuneraciones,35083
2012,10,142A,13005,Antiguedad,4403
2012,10,142A,13100,Salario base,44632
2012,10,142A,13101,Otras remuneraciones,35083
2012,10,142A,13105,Antiguedad,2802
2012,10,142A,13300,Asign. por destino fuera de CAC para pers. laboral,43843
2012,10,142A,16011,Cuotas sociales personal eventual,18640
2012,10,142A,16012,Cuotas sociales funcionarios y pers. estatutario,23664
2012,10,142A,16013,Cuotas sociales laborales,47910
2012,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2012,10,912A,10001,Otras remuneraciones,45953
2012,10,912A,10005,Trienios/Antigüedad,5000
