#Año,Servicio,Programa,Concepto,Descripción,Importe
2017,10,923D,15100,Gratificaciones,20000
2017,10,923D,16012,Cuotas sociales funcionarios y pers. estatutario,369992
2017,10,923D,16013,Cuotas sociales laborales,329145
2017,10,923D,17000,Ampliación de plantilla,104081
2017,10,923D,17002,Insuficiencias y Otras Contingencias,439212
2017,10,923D,17028,Fondo atribuc. temporal de funciones pers. docente,51694
2017,10,923D,20500,Mobiliario y enseres,84000
2017,10,923D,21200,Edificios y otras construcciones,34500
2017,10,923D,21301,Instalaciones técnicas,60000
2017,10,923D,21400,Elementos de transportes,20000
2017,10,923D,21500,Mobiliario y enseres,4515
2017,10,923D,22000,Material de oficina ordinario no inventariable,40000
2017,10,923D,22001,"Prensa, revistas, libros y otras publicaciones",21672
2017,10,923D,22002,Material informático no inventariable,18000
2017,10,923D,22003,Vestuario y lencería,50000
2017,10,923D,22009,Otros suministros no tarifados,60000
2017,10,923D,22101,Agua,20000
2017,10,923D,22103,Combustible,20000
2017,10,923D,22201,Postales,20000
2017,10,923D,22209,Otros,1084
2017,10,923D,22301,Otros transportes,13545
2017,10,923D,22601,Atenciones protocolarias y representativas,500
2017,10,923D,22602,Publicidad y propaganda,5000
2017,10,923D,22606,"Reuniones, cursos y conferencias",2709
2017,10,923D,22609,Otros,4967
2017,10,923D,22700,Limpieza y aseo,510000
2017,10,923D,22701,Seguridad,210000
2017,10,923D,22703,Servicios postales y de mensajería,17157
2017,10,923D,22706,"Estudios, trabajos técnicos y honor. profesionales",80644
2017,10,923D,22709,Otros trabajos realizados por empresas o I.S.F.L.,6709
2017,10,923D,23000,Indemnizaciones por razón del servicio,20000
2017,10,923D,62500,Mobiliarios y enseres,2792900
2017,10,923E,12000,Sueldo,52669
2017,10,923E,12005,Trienios,9628
2017,10,923E,12101,Complementos al puesto de trabajo,38131
2017,10,923E,12102,Indemnizaciones por residencia,6513
2017,10,923E,12103,Complementos específico,68226
2017,10,923E,12109,Otros complementos,227
2017,10,923E,13000,Salario Base,512184
2017,10,923E,13001,Otras remuneraciones,468596
2017,10,923E,13005,Antiguedad,96460
2017,10,923E,13100,Salario base,97213
2017,10,923E,13101,Otras remuneraciones,92316
2017,10,923E,13105,Antiguedad,12679
2017,10,923E,16012,Cuotas sociales funcionarios y pers. estatutario,40827
2017,10,923E,16013,Cuotas sociales laborales,382319
2017,10,923E,20600,Equipamiento para proceso de la información,16659
2017,10,923E,22706,"Estudios, trabajos técnicos y honor. profesionales",190517
2017,10,923E,22709,Otros trabajos realizados por empresas o I.S.F.L.,36089
2017,10,923E,62600,Equipamiento para proceso de la información,21252
2017,10,923E,64003,Aplicaciones informáticas,1594150
2017,10,932A,44410,A Ent. Públ. de CAC sometidas a rég. Presupuest.,29909495
2017,10,932A,74410,A Ent. Públ. de CAC sometidas a rég. Presupuest.,7354851
2017,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2017,10,912A,10001,Otras remuneraciones,46413
2017,10,912A,10005,Trienios/Antigüedad,1194
2017,10,912A,12000,Sueldo,112233
2017,10,912A,12005,Trienios,32329
2017,10,912A,12101,Complementos al puesto de trabajo,93097
2017,10,912A,12102,Indemnizaciones por residencia,14561
2017,10,912A,12103,Complementos específico,152197
2017,10,912A,12109,Otros complementos,246
2017,10,912A,13000,Salario Base,12323
2017,10,912A,13001,Otras remuneraciones,4475
2017,10,912A,13005,Antiguedad,3235
2017,10,912A,16010,Cuotas sociales altos cargos,11014
2017,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,83224
2017,10,912A,16013,Cuotas sociales laborales,6190
2017,10,931C,12000,Sueldo,324361
2017,10,931C,12005,Trienios,69367
2017,10,931C,12101,Complementos al puesto de trabajo,225478
2017,10,931C,12102,Indemnizaciones por residencia,38917
2017,10,931C,12103,Complementos específico,345826
2017,10,931C,12109,Otros complementos,2871
2017,10,931C,13000,Salario Base,135233
2017,10,931C,13001,Otras remuneraciones,106299
2017,10,931C,13005,Antiguedad,19321
2017,10,931C,13100,Salario base,135233
2017,10,931C,13101,Otras remuneraciones,106299
2017,10,931C,13105,Antiguedad,11321
2017,10,931C,16012,Cuotas sociales funcionarios y pers. estatutario,232449
2017,10,931C,16013,Cuotas sociales laborales,160964
2017,10,931C,22601,Atenciones protocolarias y representativas,500
2017,10,931C,22606,"Reuniones, cursos y conferencias",600
2017,10,931C,22706,"Estudios, trabajos técnicos y honor. profesionales",23025
2017,10,931C,22709,Otros trabajos realizados por empresas o I.S.F.L.,101371
2017,10,931C,22976,Fondos Europeos Programas Operativos 2014-2020,190000
2017,10,931C,23000,Indemnizaciones por razón del servicio,15000
2017,10,931C,64003,Aplicaciones informáticas,183488
2017,10,931C,64099,Otros,605000
2017,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2017,10,912A,10001,Otras remuneraciones,46413
2017,10,912A,10005,Trienios/Antigüedad,3992
2017,10,912A,12000,Sueldo,127057
2017,10,912A,12005,Trienios,32846
2017,10,912A,12101,Complementos al puesto de trabajo,101644
2017,10,912A,12102,Indemnizaciones por residencia,16534
2017,10,912A,12103,Complementos específico,174294
2017,10,912A,12109,Otros complementos,246
2017,10,912A,16010,Cuotas sociales altos cargos,11014
2017,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,94174
2017,10,931A,12000,Sueldo,1298204
2017,10,931A,12005,Trienios,318170
2017,10,931A,12101,Complementos al puesto de trabajo,907092
2017,10,931A,12102,Indemnizaciones por residencia,162432
2017,10,931A,12103,Complementos específico,1397806
2017,10,931A,12109,Otros complementos,17376
2017,10,931A,12500,Sustituciones personal funcionario y estatutario,45314
2017,10,931A,13000,Salario Base,864795
2017,10,931A,13001,Otras remuneraciones,606260
2017,10,931A,13005,Antiguedad,137220
2017,10,931A,13100,Salario base,424761
2017,10,931A,13101,Otras remuneraciones,281218
2017,10,931A,13105,Antiguedad,43378
2017,10,931A,16012,Cuotas sociales funcionarios y pers. estatutario,989657
2017,10,931A,16013,Cuotas sociales laborales,735744
2017,10,931A,22601,Atenciones protocolarias y representativas,500
2017,10,931A,22606,"Reuniones, cursos y conferencias",3407
2017,10,931A,22706,"Estudios, trabajos técnicos y honor. profesionales",462353
2017,10,931A,23000,Indemnizaciones por razón del servicio,30690
2017,10,931A,64022,Estudios y trabajos técnicos,1167130
2017,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2017,10,912A,10001,Otras remuneraciones,46413
2017,10,912A,10005,Trienios/Antigüedad,4728
2017,10,912A,12000,Sueldo,38112
2017,10,912A,12005,Trienios,12032
2017,10,912A,12101,Complementos al puesto de trabajo,29525
2017,10,912A,12102,Indemnizaciones por residencia,4697
2017,10,912A,12103,Complementos específico,48615
2017,10,912A,12109,Otros complementos,246
2017,10,912A,13000,Salario Base,22539
2017,10,912A,13001,Otras remuneraciones,17717
2017,10,912A,13005,Antiguedad,2831
2017,10,912A,16010,Cuotas sociales altos cargos,13842
2017,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,28093
2017,10,912A,16013,Cuotas sociales laborales,13505
2017,10,923C,12000,Sueldo,352996
2017,10,923C,12005,Trienios,100649
2017,10,923C,12101,Complementos al puesto de trabajo,254817
2017,10,923C,12102,Indemnizaciones por residencia,39438
2017,10,923C,12103,Complementos específico,372342
2017,10,923C,12109,Otros complementos,5277
2017,10,923C,13000,Salario Base,175045
2017,10,923C,13001,Otras remuneraciones,97339
2017,10,923C,13005,Antiguedad,32519
2017,10,923C,13100,Salario base,111747
2017,10,923C,13101,Otras remuneraciones,63462
2017,10,923C,13105,Antiguedad,16318
2017,10,923C,16012,Cuotas sociales funcionarios y pers. estatutario,269690
2017,10,923C,16013,Cuotas sociales laborales,154323
2017,10,923C,22601,Atenciones protocolarias y representativas,500
2017,10,923C,22706,"Estudios, trabajos técnicos y honor. profesionales",78753
2017,10,923C,23000,Indemnizaciones por razón del servicio,20000
2017,10,923C,82114,A empresas públicas y otros entes públicos,24984923
2017,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2017,10,912A,10001,Otras remuneraciones,46413
2017,10,912A,12000,Sueldo,8463
2017,10,912A,12005,Trienios,2023
2017,10,912A,12101,Complementos al puesto de trabajo,5660
2017,10,912A,12102,Indemnizaciones por residencia,751
2017,10,912A,12103,Complementos específico,7183
2017,10,912A,12109,Otros complementos,246
2017,10,912A,16010,Cuotas sociales altos cargos,11014
2017,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,6129
2017,10,923B,12000,Sueldo,442193
2017,10,923B,12005,Trienios,104289
2017,10,923B,12101,Complementos al puesto de trabajo,290134
2017,10,923B,12102,Indemnizaciones por residencia,49074
2017,10,923B,12103,Complementos específico,471782
2017,10,923B,12109,Otros complementos,6528
2017,10,923B,13000,Salario Base,727563
2017,10,923B,13001,Otras remuneraciones,324190
2017,10,923B,13005,Antiguedad,175875
2017,10,923B,13100,Salario base,179152
2017,10,923B,13101,Otras remuneraciones,67434
2017,10,923B,13102,Sustituciones Personal Laboral,17384
2017,10,923B,13105,Antiguedad,22787
2017,10,923B,16012,Cuotas sociales funcionarios y pers. estatutario,318995
2017,10,923B,16013,Cuotas sociales laborales,481983
2017,10,923B,16617,Seguros,205000
2017,10,923B,17028,Fondo atribuc. temporal de funciones pers. docente,51694
2017,10,923B,20200,Edificios y otras construcciones,5909198
2017,10,923B,20302,Maquinaria,6000
2017,10,923B,20400,Elementos de transporte,30000
2017,10,923B,21200,Edificios y otras construcciones,315000
2017,10,923B,21209,Otros,6000
2017,10,923B,21301,Instalaciones técnicas,150000
2017,10,923B,21400,Elementos de transportes,75000
2017,10,923B,21500,Mobiliario y enseres,1300
2017,10,923B,21600,Equipamiento para proceso de la información,80000
2017,10,923B,22009,Otros suministros no tarifados,105000
2017,10,923B,22101,Agua,115000
2017,10,923B,22103,Combustible,101500
2017,10,923B,22301,Otros transportes,8000
2017,10,923B,22400,Edificios y locales,1749000
2017,10,923B,22401,Vehículos,200000
2017,10,923B,22601,Atenciones protocolarias y representativas,500
2017,10,923B,22602,Publicidad y propaganda,6000
2017,10,923B,22603,Jurídicos y contenciosos,81920
2017,10,923B,22700,Limpieza y aseo,3450355
2017,10,923B,22701,Seguridad,1685900
2017,10,923B,22706,"Estudios, trabajos técnicos y honor. profesionales",74845
2017,10,923B,22709,Otros trabajos realizados por empresas o I.S.F.L.,2990
2017,10,923B,23000,Indemnizaciones por razón del servicio,25000
2017,10,923B,63200,Edificios y otras construcciones,800000
2017,10,923B,63302,Instalaciones técnicas,2983000
2017,10,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2017,10,912A,10001,Otras remuneraciones,47149
2017,10,912A,12000,Sueldo,119477
2017,10,912A,12005,Trienios,32012
2017,10,912A,12101,Complementos al puesto de trabajo,95168
2017,10,912A,12102,Indemnizaciones por residencia,11683
2017,10,912A,12103,Complementos específico,149158
2017,10,912A,12109,Otros complementos,1065
2017,10,912A,12300,Asignación por destino fuera de la C.A.C.,21306
2017,10,912A,16010,Cuotas sociales altos cargos,11014
2017,10,912A,16012,Cuotas sociales funcionarios y pers. estatutario,90844
2017,10,912A,22502,Tributos estatales,60000
2017,10,912A,22601,Atenciones protocolarias y representativas,1000
2017,10,912A,22606,"Reuniones, cursos y conferencias",15914
2017,10,912A,22706,"Estudios, trabajos técnicos y honor. profesionales",579563
2017,10,912A,23000,Indemnizaciones por razón del servicio,28542
2017,10,932A,12000,Sueldo,24809
2017,10,932A,12005,Trienios,8538
2017,10,932A,12101,Complementos al puesto de trabajo,18237
2017,10,932A,12102,Indemnizaciones por residencia,3119
2017,10,932A,12103,Complementos específico,29004
2017,10,932A,12109,Otros complementos,207
2017,10,932A,16012,Cuotas sociales funcionarios y pers. estatutario,18262
2017,10,932B,12000,Sueldo,82584
2017,10,932B,12005,Trienios,22890
2017,10,932B,12101,Complementos al puesto de trabajo,65846
2017,10,932B,12102,Indemnizaciones por residencia,10615
2017,10,932B,12103,Complementos específico,107450
2017,10,932B,12109,Otros complementos,249
2017,10,932B,13000,Salario Base,35810
2017,10,932B,13001,Otras remuneraciones,14952
2017,10,932B,13005,Antiguedad,4881
2017,10,932B,16012,Cuotas sociales funcionarios y pers. estatutario,61192
2017,10,932B,16013,Cuotas sociales laborales,19940
2017,10,932B,22001,"Prensa, revistas, libros y otras publicaciones",1000
2017,10,932B,22706,"Estudios, trabajos técnicos y honor. profesionales",8025
2017,10,932B,23000,Indemnizaciones por razón del servicio,2500
2017,11,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12382
2017,11,912A,10001,Otras remuneraciones,53694
2017,11,912A,10005,Trienios/Antigüedad,810
2017,11,912A,11000,Retrib. básicas y otras remuner. Pers. Eventual,190663
2017,11,912A,12000,Sueldo,8463
2017,11,912A,12005,Trienios,2276
2017,11,912A,12101,Complementos al puesto de trabajo,5660
2017,11,912A,12102,Indemnizaciones por residencia,751
2017,11,912A,12103,Complementos específico,8288
2017,11,912A,12109,Otros complementos,234
2017,11,912A,13000,Salario Base,22539
2017,11,912A,13001,Otras remuneraciones,17717
2017,11,912A,13005,Antiguedad,2426
2017,11,912A,16010,Cuotas sociales altos cargos,16442
2017,11,912A,16011,Cuotas sociales personal eventual,55812
2017,11,912A,16013,Cuotas sociales laborales,13485
2017,11,912A,22001,"Prensa, revistas, libros y otras publicaciones",1000
2017,11,912A,22601,Atenciones protocolarias y representativas,2500
2017,11,912A,22606,"Reuniones, cursos y conferencias",4121
2017,11,912A,22706,"Estudios, trabajos técnicos y honor. profesionales",40000
2017,11,912A,23000,Indemnizaciones por razón del servicio,49784
2017,11,451A,12000,Sueldo,385126
2017,11,451A,12005,Trienios,104943
2017,11,451A,12101,Complementos al puesto de trabajo,275606
2017,11,451A,12102,Indemnizaciones por residencia,44013
2017,11,451A,12103,Complementos específico,438359
2017,11,451A,12109,Otros complementos,4525
2017,11,451A,13000,Salario Base,542832
2017,11,451A,13001,Otras remuneraciones,325165
2017,11,451A,13005,Antiguedad,132900
2017,11,451A,13006,Horas extras,3936
2017,11,451A,13100,Salario base,192107
2017,11,451A,13101,Otras remuneraciones,108589
2017,11,451A,13105,Antiguedad,20303
2017,11,451A,13200,Resolución Judicial Firme,12076
2017,11,451A,15100,Gratificaciones,6261
2017,11,451A,16012,Cuotas sociales funcionarios y pers. estatutario,314503
2017,11,451A,16013,Cuotas sociales laborales,486690
2017,11,451A,17000,Ampliación de plantilla,115780
2017,11,451A,20301,Instalaciones técnicas,375
2017,11,451A,20302,Maquinaria,765
2017,11,451A,20500,Mobiliario y enseres,36907
2017,11,451A,20900,Otro inmovilizado material,1
2017,11,451A,21200,Edificios y otras construcciones,6274
2017,11,451A,21301,Instalaciones técnicas,9663
2017,11,451A,21302,Maquinaria,300
2017,11,451A,21303,Utillaje,65
2017,11,451A,21400,Elementos de transportes,4117
2017,11,451A,21500,Mobiliario y enseres,13714
2017,11,451A,21600,Equipamiento para proceso de la información,23682
2017,11,451A,22000,Material de oficina ordinario no inventariable,16668
2017,11,451A,22001,"Prensa, revistas, libros y otras publicaciones",9958
2017,11,451A,22002,Material informático no inventariable,36532
2017,11,451A,22003,Vestuario y lencería,5622
2017,11,451A,22005,Productos farmacéuticos,31
2017,11,451A,22009,Otros suministros no tarifados,12000
2017,11,451A,22101,Agua,2000
2017,11,451A,22102,Gas,375
2017,11,451A,22103,Combustible,4451
2017,11,451A,22109,Otros suministros,2325
2017,11,451A,22201,Postales,5637
2017,11,451A,22202,Telegráficas,563
2017,11,451A,22203,Telex y telefax,7884
2017,11,451A,22204,Informáticas,2750
2017,11,451A,22209,Otros,1875
2017,11,451A,22300,Parque móvil,375
2017,11,451A,22301,Otros transportes,375
2017,11,451A,22400,Edificios y locales,507
2017,11,451A,22401,Vehículos,9376
2017,11,451A,22403,Otros riesgos,375
2017,11,451A,22500,Tributos locales,17000
2017,11,451A,22502,Tributos estatales,375
2017,11,451A,22503,Multas y sanciones,200
2017,11,451A,22603,Jurídicos y contenciosos,2516
2017,11,451A,22606,"Reuniones, cursos y conferencias",7194
2017,11,451A,22613,Gastos de edición y distribución de publicaciones,4335
2017,11,451A,22700,Limpieza y aseo,7250
2017,11,451A,22701,Seguridad,8000
2017,11,451A,22703,Servicios postales y de mensajería,2469
2017,11,451A,22706,"Estudios, trabajos técnicos y honor. profesionales",20000
2017,11,451A,23000,Indemnizaciones por razón del servicio,32443
2017,11,451A,62201,Construcción,61384
2017,11,451A,62500,Mobiliarios y enseres,27258
2017,11,451A,62600,Equipamiento para proceso de la información,179711
2017,11,451A,63600,Equipamiento para proceso de la información,69000
2017,11,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2017,11,912A,10001,Otras remuneraciones,46413
2017,11,912A,10005,Trienios/Antigüedad,3992
2017,11,912A,16010,Cuotas sociales altos cargos,11014
2017,11,942A,76000,A Cabildos Insulares y sus OO. AA.,150000
2017,11,453A,12000,Sueldo,668438
2017,11,453A,12005,Trienios,140754
2017,11,453A,12101,Complementos al puesto de trabajo,470731
2017,11,453A,12102,Indemnizaciones por residencia,79415
2017,11,453A,12103,Complementos específico,810699
2017,11,453A,12109,Otros complementos,4420
2017,11,453A,13000,Salario Base,410125
2017,11,453A,13001,Otras remuneraciones,275137
2017,11,453A,13005,Antiguedad,123012
2017,11,453A,13100,Salario base,134076
2017,11,453A,13101,Otras remuneraciones,72894
2017,11,453A,13105,Antiguedad,14931
2017,11,453A,16012,Cuotas sociales funcionarios y pers. estatutario,512201
2017,11,453A,16013,Cuotas sociales laborales,309418
2017,11,453A,20200,Edificios y otras construcciones,1176
2017,11,453A,20301,Instalaciones técnicas,2000
2017,11,453A,20400,Elementos de transporte,2000
2017,11,453A,20500,Mobiliario y enseres,2000
2017,11,453A,20700,Cánones,774
2017,11,453A,21200,Edificios y otras construcciones,4000
2017,11,453A,21301,Instalaciones técnicas,2000
2017,11,453A,21303,Utillaje,2000
2017,11,453A,21400,Elementos de transportes,25158
2017,11,453A,21500,Mobiliario y enseres,605
2017,11,453A,21600,Equipamiento para proceso de la información,5000
2017,11,453A,22000,Material de oficina ordinario no inventariable,12000
2017,11,453A,22001,"Prensa, revistas, libros y otras publicaciones",11662
2017,11,453A,22002,Material informático no inventariable,12000
2017,11,453A,22003,Vestuario y lencería,12000
2017,11,453A,22005,Productos farmacéuticos,629
2017,11,453A,22009,Otros suministros no tarifados,8000
2017,11,453A,22101,Agua,2000
2017,11,453A,22103,Combustible,21000
2017,11,453A,22109,Otros suministros,1047
2017,11,453A,22201,Postales,3774
2017,11,453A,22202,Telegráficas,1258
2017,11,453A,22301,Otros transportes,1258
2017,11,453A,22401,Vehículos,4000
2017,11,453A,22500,Tributos locales,3145
2017,11,453A,22606,"Reuniones, cursos y conferencias",11013
2017,11,453A,22703,Servicios postales y de mensajería,3145
2017,11,453A,22986,Gastos funcionamiento de la D.G. de Obras Públicas,6
2017,11,453A,23000,Indemnizaciones por razón del servicio,125762
2017,11,453A,34200,Intereses de demora,50000
2017,11,453A,60000,Inversiones en terrenos y bienes naturales,1620102
2017,11,453A,64022,Estudios y trabajos técnicos,2000000
2017,11,453C,65000,Inversiones gestionadas para otros entes públicos,804316
2017,11,453D,34200,Intereses de demora,227466
2017,11,453D,60000,Inversiones en terrenos y bienes naturales,3416028
2017,11,453D,60300,Infraestructuras,85965665
2017,11,453D,64022,Estudios y trabajos técnicos,6444925
2017,11,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2017,11,912A,10001,Otras remuneraciones,46413
2017,11,912A,16010,Cuotas sociales altos cargos,11014
2017,11,451C,12000,Sueldo,183264
2017,11,451C,12005,Trienios,37827
2017,11,451C,12101,Complementos al puesto de trabajo,130623
2017,11,451C,12102,Indemnizaciones por residencia,20763
2017,11,451C,12103,Complementos específico,205230
2017,11,451C,12109,Otros complementos,2093
2017,11,451C,13000,Salario Base,252351
2017,11,451C,13001,Otras remuneraciones,139266
2017,11,451C,13005,Antiguedad,59898
2017,11,451C,13100,Salario base,162301
2017,11,451C,13101,Otras remuneraciones,84524
2017,11,451C,13105,Antiguedad,18195
2017,11,451C,16012,Cuotas sociales funcionarios y pers. estatutario,137602
2017,11,451C,16013,Cuotas sociales laborales,225698
2017,11,451C,21200,Edificios y otras construcciones,15500
2017,11,451C,21301,Instalaciones técnicas,2000
2017,11,451C,21302,Maquinaria,4500
2017,11,451C,21400,Elementos de transportes,3000
2017,11,451C,21500,Mobiliario y enseres,2000
2017,11,451C,22000,Material de oficina ordinario no inventariable,2000
2017,11,451C,22001,"Prensa, revistas, libros y otras publicaciones",900
2017,11,451C,22002,Material informático no inventariable,1600
2017,11,451C,22003,Vestuario y lencería,4500
2017,11,451C,22009,Otros suministros no tarifados,16600
2017,11,451C,22101,Agua,6000
2017,11,451C,22102,Gas,100
2017,11,451C,22103,Combustible,7500
2017,11,451C,22201,Postales,2000
2017,11,451C,22301,Otros transportes,500
2017,11,451C,22500,Tributos locales,123
2017,11,451C,22700,Limpieza y aseo,5000
2017,11,451C,22701,Seguridad,800
2017,11,451C,22703,Servicios postales y de mensajería,3500
2017,11,451C,23000,Indemnizaciones por razón del servicio,3000
2017,11,451C,62301,Maquinaria,50000
2017,11,451C,62302,Instalaciones técnicas,2000
2017,11,451C,63200,Edificios y otras construcciones,1500
2017,11,451C,63400,Elementos de transporte,26000
2017,11,451C,64001,Gastos de investigación y desarrollo,25680
2017,11,451C,64022,Estudios y trabajos técnicos,18725
2017,11,451D,12000,Sueldo,89571
2017,11,451D,12005,Trienios,19741
2017,11,451D,12101,Complementos al puesto de trabajo,63581
2017,11,451D,12102,Indemnizaciones por residencia,17796
2017,11,451D,12103,Complementos específico,104411
2017,11,451D,12109,Otros complementos,1086
2017,11,451D,13000,Salario Base,26541
2017,11,451D,13001,Otras remuneraciones,10318
2017,11,451D,13005,Antiguedad,4852
2017,11,451D,13100,Salario base,13271
2017,11,451D,13101,Otras remuneraciones,5159
2017,11,451D,13105,Antiguedad,2022
2017,11,451D,16012,Cuotas sociales funcionarios y pers. estatutario,56207
2017,11,451D,16013,Cuotas sociales laborales,20714
2017,11,451D,20500,Mobiliario y enseres,3314
2017,11,451D,21200,Edificios y otras construcciones,3806
2017,11,451D,21400,Elementos de transportes,1903
2017,11,451D,21500,Mobiliario y enseres,2775
2017,11,451D,21600,Equipamiento para proceso de la información,1142
2017,11,451D,22000,Material de oficina ordinario no inventariable,5915
2017,11,451D,22001,"Prensa, revistas, libros y otras publicaciones",1952
2017,11,451D,22002,Material informático no inventariable,1903
2017,11,451D,22003,Vestuario y lencería,1522
2017,11,451D,22009,Otros suministros no tarifados,631
2017,11,451D,22101,Agua,191
2017,11,451D,22103,Combustible,631
2017,11,451D,22201,Postales,952
2017,11,451D,22400,Edificios y locales,952
2017,11,451D,22401,Vehículos,571
2017,11,451D,22606,"Reuniones, cursos y conferencias",2366
2017,11,451D,22700,Limpieza y aseo,7611
2017,11,451D,22701,Seguridad,4757
2017,11,451D,22703,Servicios postales y de mensajería,571
2017,11,451D,23000,Indemnizaciones por razón del servicio,18776
2017,11,451D,60300,Infraestructuras,5000000
2017,11,451D,74500,A Entidades Públicas Empresariales de la C.A.C.,8052149
2017,11,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2017,11,912A,10001,Otras remuneraciones,47149
2017,11,912A,10005,Trienios/Antigüedad,1470
2017,11,912A,16010,Cuotas sociales altos cargos,11014
2017,11,441D,40000,Al Estado,48500
2017,11,441D,45000,A Ayuntamientos y sus OO. AA.,2125000
2017,11,441D,46000,A Cabildos Insulares y sus OO. AA.,22875000
2017,11,441E,47000,A Empresas Privadas,34466269
2017,11,451A,12000,Sueldo,169673
2017,11,451A,12005,Trienios,51658
2017,11,451A,12101,Complementos al puesto de trabajo,125136
2017,11,451A,12102,Indemnizaciones por residencia,19776
2017,11,451A,12103,Complementos específico,190315
2017,11,451A,12109,Otros complementos,2082
2017,11,451A,13000,Salario Base,71619
2017,11,451A,13001,Otras remuneraciones,46017
2017,11,451A,13005,Antiguedad,12130
2017,11,451A,13100,Salario base,35810
2017,11,451A,13101,Otras remuneraciones,22876
2017,11,451A,13105,Antiguedad,3726
2017,11,451A,16012,Cuotas sociales funcionarios y pers. estatutario,112373
2017,11,451A,16013,Cuotas sociales laborales,60181
2017,11,451A,20500,Mobiliario y enseres,2123
2017,11,451A,21200,Edificios y otras construcciones,986
2017,11,451A,21400,Elementos de transportes,780
2017,11,451A,21500,Mobiliario y enseres,1643
2017,11,451A,21600,Equipamiento para proceso de la información,612
2017,11,451A,22000,Material de oficina ordinario no inventariable,7860
2017,11,451A,22001,"Prensa, revistas, libros y otras publicaciones",1592
2017,11,451A,22002,Material informático no inventariable,2000
2017,11,451A,22009,Otros suministros no tarifados,1000
2017,11,451A,22101,Agua,1548
2017,11,451A,22109,Otros suministros,5
2017,11,451A,22201,Postales,4500
2017,11,451A,22202,Telegráficas,8
2017,11,451A,22603,Jurídicos y contenciosos,2780
2017,11,451A,22606,"Reuniones, cursos y conferencias",6987
2017,11,451A,22703,Servicios postales y de mensajería,500
2017,11,451A,22709,Otros trabajos realizados por empresas o I.S.F.L.,60000
2017,11,451A,23000,Indemnizaciones por razón del servicio,38900
2017,11,451E,64022,Estudios y trabajos técnicos,50000
2017,11,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2017,11,912A,10001,Otras remuneraciones,46413
2017,11,912A,16010,Cuotas sociales altos cargos,13942
2017,12,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12382
2017,12,912A,10001,Otras remuneraciones,53694
2017,12,912A,11000,Retrib. básicas y otras remuner. Pers. Eventual,190663
2017,12,912A,12000,Sueldo,23288
2017,12,912A,12005,Trienios,3674
2017,12,912A,12101,Complementos al puesto de trabajo,14017
2017,12,912A,12102,Indemnizaciones por residencia,2724
2017,12,912A,12103,Complementos específico,22099
2017,12,912A,12109,Otros complementos,294
2017,12,912A,13100,Salario base,22539
2017,12,912A,13101,Otras remuneraciones,17717
2017,12,912A,13105,Antiguedad,2426
2017,12,912A,16010,Cuotas sociales altos cargos,16442
2017,12,912A,16011,Cuotas sociales personal eventual,55812
2017,12,912A,16012,Cuotas sociales funcionarios y pers. estatutario,19244
2017,12,912A,16013,Cuotas sociales laborales,13354
2017,12,912A,22601,Atenciones protocolarias y representativas,2500
2017,12,912A,22606,"Reuniones, cursos y conferencias",4121
2017,12,912A,23000,Indemnizaciones por razón del servicio,52544
2017,12,261E,74910,A Consorcios públicos de la C.A.C,50000
2017,12,456A,42010,A Organismos Autónomos,5086259
2017,12,456A,72010,A Organismos Autónomos de la C.A.C.,280000
2017,12,456K,12000,Sueldo,226518
2017,12,456K,12005,Trienios,63135
2017,12,456K,12101,Complementos al puesto de trabajo,162224
2017,12,456K,12102,Indemnizaciones por residencia,25777
2017,12,456K,12103,Complementos específico,255226
2017,12,456K,12109,Otros complementos,2722
2017,12,456K,13000,Salario Base,297008
2017,12,456K,13001,Otras remuneraciones,154579
2017,12,456K,13005,Antiguedad,70040
2017,12,456K,13006,Horas extras,6873
2017,12,456K,13100,Salario base,93737
2017,12,456K,13101,Otras remuneraciones,54998
2017,12,456K,13105,Antiguedad,10917
2017,12,456K,13200,Resolución Judicial Firme,49389
2017,12,456K,15100,Gratificaciones,2603
2017,12,456K,16012,Cuotas sociales funcionarios y pers. estatutario,168453
2017,12,456K,16013,Cuotas sociales laborales,228117
2017,12,456K,17000,Ampliación de plantilla,181384
2017,12,456K,20500,Mobiliario y enseres,8000
2017,12,456K,21200,Edificios y otras construcciones,6000
2017,12,456K,21209,Otros,2000
2017,12,456K,21301,Instalaciones técnicas,6000
2017,12,456K,21400,Elementos de transportes,5000
